"eco_values","species","latitude","longitude","date_obs","source","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","occurrence_id","tmax_mean_c","prec_annual_mm","tas_cur_november_c","tas_fut_november_c","delta_tas_november_c","lc_value_2020","lc_value_2024","urban_2020","urban_2024","prop_forest_2020","prop_forest_2024","delta_forest"
97,"Rhinolophus ferrumequinum",42.27013,8.847078,2023-06-27,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1166,86,12.7115384615385,120.769230769231,6.45000000000005,7.75000000000006,1.30000000000001,NA,NA,NA,NA,0,0,0
97,"Barbastella barbastellus",44.7679285346,5.6181073789,2025-08-23,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1532,87,10.2884615384616,94.5384615384615,1.35000000000002,2.75000000000006,1.40000000000003,5,5,0,0,1,1,0
97,"Rhinolophus ferrumequinum",44.2134271515,6.4413659502,2025-06-27,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1139,88,13.5807692307692,87.9230769230769,4.15000000000003,5.55000000000001,1.39999999999998,10,8,0,0,0.928571428571429,1,0.0714285714285714
97,"Rhinolophus ferrumequinum",42.92764,1.103,2022-01-22,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",870,89,14.8576923076923,108.538461538462,6.35000000000002,7.45000000000005,1.10000000000002,4,4,0,0,1,1,0
97,"Rhinolophus ferrumequinum",45.46034,2.04031,2022-05-17,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",767,90,14.0653846153846,114.923076923077,5.55000000000001,6.55000000000001,1,5,5,0,0,1,1,0
97,"Rhinolophus ferrumequinum",47.91895,6.95111,2022-02-02,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",639,91,13.05,78.3076923076923,3.75000000000006,5.05000000000001,1.29999999999995,5,5,0,0,1,1,0
97,"Barbastella barbastellus",44.02313,3.43655,2022-01-21,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1077,92,12.4653846153847,62.2307692307692,4.45000000000005,5.65000000000003,1.19999999999999,8,5,0,0,1,1,0
97,"Barbastella barbastellus",43.795746,6.361965,2026-01-11,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",863,93,15.2192307692308,74.3076923076923,6.05000000000001,7.45000000000005,1.40000000000003,1,1,0,0,1,1,0
97,"Barbastella barbastellus",45.37351,2.55285,2022-02-04,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",571,94,14.6192307692308,93,5.85000000000002,6.95000000000005,1.10000000000002,8,5,0,0,1,1,0
97,"Barbastella barbastellus",44.02313,3.43655,2022-01-21,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1077,95,12.4653846153847,62.2307692307692,4.45000000000005,5.65000000000003,1.19999999999999,8,5,0,0,1,1,0
97,"Barbastella barbastellus",44.767929,5.618107,2025-08-23,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1532,96,10.2884615384616,94.5384615384615,1.35000000000002,2.75000000000006,1.40000000000003,5,5,0,0,1,1,0
97,"Rhinolophus ferrumequinum",45.72929,1.90705,2022-09-09,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",650,97,14.0423076923078,118.153846153846,5.65000000000003,6.65000000000003,1,5,5,0,0,1,1,0
97,"Rhinolophus ferrumequinum",42.98531,-0.24709,2022-09-09,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1407,98,11.473076923077,147.769230769231,3.65000000000003,4.75000000000006,1.10000000000002,8,8,0,0,1,1,0
97,"Rhinolophus ferrumequinum",43.66402,2.93803,2022-04-13,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1025,99,12.9884615384616,80.6153846153846,5.35000000000002,6.45000000000005,1.10000000000002,5,5,0,0,1,1,0
97,"Rhinolophus ferrumequinum",42.98531,-0.24709,2022-09-09,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1407,100,11.473076923077,147.769230769231,3.65000000000003,4.75000000000006,1.10000000000002,8,8,0,0,1,1,0
97,"Rhinolophus ferrumequinum",43.9591870019,7.4030527805,2026-04-16,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1249,101,11.7576923076924,92.5384615384615,3.75000000000006,5.05000000000001,1.29999999999995,5,5,0,0,1,1,0
97,"Rhinolophus ferrumequinum",45.851035,5.468111,2023-03-12,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",768,102,13.673076923077,146.076923076923,4.55000000000001,5.85000000000002,1.30000000000001,4,4,0,0,1,1,0
97,"Rhinolophus ferrumequinum",47.331657,6.310842,2024-10-31,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",289,103,15.9576923076924,86.9230769230769,6.35000000000002,7.65000000000003,1.30000000000001,8,8,0,0,0.928571428571429,1,0.0714285714285714
97,"Rhinolophus ferrumequinum",43.977823,7.467487,2024-05-30,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1104,104,13.0269230769231,97.8461538461538,4.95000000000005,6.25000000000006,1.30000000000001,4,4,0,0,1,1,0
97,"Rhinolophus ferrumequinum",44.83328,2.55715,2022-12-07,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",658,105,14.35,89,5.85000000000002,6.95000000000005,1.10000000000002,4,4,0,0,1,1,0
97,"Rhinolophus ferrumequinum",43.00499,0.48753,2022-12-22,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",827,106,14.6807692307693,111.615384615385,6.45000000000005,7.55000000000001,1.09999999999997,4,4,0,0,1,1,0
97,"Barbastella barbastellus",44.599424338,6.387825384,2024-03-14,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",2028,107,7.9961538461539,123.769230769231,-1.24999999999994,0.150000000000034,1.39999999999998,10,10,0,0,0.333333333333333,0.466666666666667,0.133333333333333
97,"Barbastella barbastellus",45.17033,5.506273,2026-01-24,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1219,108,11.6961538461539,109.307692307692,2.85000000000002,4.25000000000006,1.40000000000003,5,5,0,0,1,1,0
97,"Rhinolophus ferrumequinum",47.287261,4.84001,2024-10-04,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",429,109,14.9192307692308,58.8461538461538,5.45000000000005,6.65000000000003,1.19999999999999,4,4,0,0,1,1,0
97,"Rhinolophus ferrumequinum",45.010024,3.576231,2026-03-10,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",934,110,13.25,55.4615384615385,4.45000000000005,5.55000000000001,1.09999999999997,9,9,0,0,0.866666666666667,0.8,-0.0666666666666667
97,"Rhinolophus ferrumequinum",44.83328,2.55715,2022-01-26,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",658,111,14.35,89,5.85000000000002,6.95000000000005,1.10000000000002,4,4,0,0,1,1,0
97,"Rhinolophus ferrumequinum",42.98531,-0.24709,2022-02-10,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1407,112,11.473076923077,147.769230769231,3.65000000000003,4.75000000000006,1.10000000000002,8,8,0,0,1,1,0
97,"Rhinolophus ferrumequinum",44.83328,2.55715,2022-12-07,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",658,113,14.35,89,5.85000000000002,6.95000000000005,1.10000000000002,4,4,0,0,1,1,0
97,"Barbastella barbastellus",45.8048613976,5.5557891491,2024-11-24,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",930,114,12.8653846153846,141.692307692308,4.05000000000001,5.35000000000002,1.30000000000001,4,4,0,0,1,1,0
97,"Barbastella barbastellus",44.02256,3.56128,2022-01-22,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",845,115,14.4269230769231,58.5384615384615,5.95000000000005,7.15000000000003,1.19999999999999,8,8,0,0,1,1,0
97,"Rhinolophus ferrumequinum",44.118654,7.524356,2024-05-21,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1910,116,8.12692307692311,108.538461538462,-0.749999999999943,0.650000000000034,1.39999999999998,8,4,0,0,0.642857142857143,0.571428571428571,-0.0714285714285715
97,"Barbastella barbastellus",45.910953,5.473824,2024-01-21,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",648,117,14.6961538461539,136.461538461538,5.25000000000006,6.55000000000001,1.29999999999995,9,9,0,0,1,0.928571428571429,-0.0714285714285714
97,"Barbastella barbastellus",45.1154400138,4.6677423171,2025-09-12,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",708,118,14.9269230769231,71.6153846153846,5.95000000000005,7.25000000000006,1.30000000000001,5,5,0,0,1,1,0
97,"Rhinolophus ferrumequinum",42.49398,2.57486,2021-01-07,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",919,119,14.6115384615385,102.307692307692,6.15000000000003,7.25000000000006,1.10000000000002,4,4,0,0,1,1,0
97,"Barbastella barbastellus",47.376143,3.7927,2024-10-28,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",277,120,15.5423076923077,67.3846153846154,6.25000000000006,7.35000000000002,1.09999999999997,9,9,0,0,0.8,0.733333333333333,-0.0666666666666668
97,"Barbastella barbastellus",44.02256,3.56128,2022-01-22,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",845,121,14.4269230769231,58.5384615384615,5.95000000000005,7.15000000000003,1.19999999999999,8,8,0,0,1,1,0
97,"Rhinolophus ferrumequinum",46.965269,6.011976,2024-04-30,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",469,122,14.8807692307693,116.846153846154,5.55000000000001,6.75000000000006,1.20000000000005,5,5,0,0,1,1,0
97,"Barbastella barbastellus",43.7874405364,3.1134914036,2025-02-15,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",733,123,14.673076923077,60.2307692307692,6.55000000000001,7.65000000000003,1.10000000000002,5,5,0,0,1,1,0
97,"Barbastella barbastellus",44.4905517981,6.5189000842,2024-06-27,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1966,124,7.00384615384621,121.769230769231,-2.04999999999995,-0.649999999999977,1.39999999999998,8,5,0,0,1,0.928571428571429,-0.0714285714285714
97,"Rhinolophus ferrumequinum",48.45815,6.9917,2022-01-29,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",397,125,13.9346153846154,91.8461538461538,4.45000000000005,5.65000000000003,1.19999999999999,5,5,0,0,1,1,0
97,"Rhinolophus ferrumequinum",44.83328,2.55715,2023-04-20,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",658,126,14.35,89,5.85000000000002,6.95000000000005,1.10000000000002,4,4,0,0,1,1,0
97,"Rhinolophus ferrumequinum",42.91218,0.36914,2022-01-29,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",948,127,14.2653846153846,99.8461538461538,6.05000000000001,7.15000000000003,1.10000000000002,9,9,0,0,1,1,0
97,"Barbastella barbastellus",45.3825634181,5.8747797009,2025-11-10,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1499,128,10.0653846153846,130.692307692308,0.850000000000023,2.25000000000006,1.40000000000003,8,5,0,0,1,1,0
97,"Barbastella barbastellus",44.02313,3.43655,2022-01-21,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1077,129,12.4653846153847,62.2307692307692,4.45000000000005,5.65000000000003,1.19999999999999,8,5,0,0,1,1,0
97,"Rhinolophus ferrumequinum",45.0100241075,3.5762312214,2026-03-10,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",934,130,13.25,55.4615384615385,4.45000000000005,5.55000000000001,1.09999999999997,9,9,0,0,0.866666666666667,0.8,-0.0666666666666667
97,"Barbastella barbastellus",45.382563,5.87478,2025-11-10,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1499,131,10.0653846153846,130.692307692308,0.850000000000023,2.25000000000006,1.40000000000003,8,5,0,0,1,1,0
97,"Barbastella barbastellus",44.0612057392,7.5177448285,2020-01-06,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1822,132,8.58076923076925,104.692307692308,0.0500000000000114,1.45000000000005,1.40000000000003,8,8,0,0,1,1,0
97,"Rhinolophus ferrumequinum",42.83983,1.22809,2021-01-24,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1167,133,13.2500000000001,87.6153846153846,4.95000000000005,6.05000000000001,1.09999999999997,5,4,0,0,1,1,0
101,"Rhinolophus ferrumequinum",49.596389,3.412562,2025-10-19,"gbif","Cool Temperate","Moist","Forest","Tablelands","Cool Temperate Moist",71,89,181,"Cool Temperate Moist Forest on Tablelands","#4759B5",165,134,15.1961538461539,63.0769230769231,6.45000000000005,7.45000000000005,1,5,5,0,0,1,1,0
101,"Rhinolophus ferrumequinum",47.5076190887,4.8348014403,2025-12-26,"inat","Cool Temperate","Moist","Forest","Tablelands","Cool Temperate Moist",71,89,181,"Cool Temperate Moist Forest on Tablelands","#4759B5",477,135,14.4038461538462,68.3076923076923,5.25000000000006,6.45000000000005,1.19999999999999,4,4,0,0,0.933333333333333,0.933333333333333,0
101,"Rhinolophus ferrumequinum",45.01016,2.04802,2022-01-01,"gbif","Cool Temperate","Moist","Forest","Tablelands","Cool Temperate Moist",71,89,181,"Cool Temperate Moist Forest on Tablelands","#4759B5",617,136,14.8346153846154,115.692307692308,6.35000000000002,7.35000000000002,1,8,8,0,0,1,1,0
101,"Barbastella barbastellus",47.273402,6.161452,2026-02-01,"gbif","Cool Temperate","Moist","Forest","Tablelands","Cool Temperate Moist",71,89,181,"Cool Temperate Moist Forest on Tablelands","#4759B5",420,137,15.35,89.6923076923077,5.95000000000005,7.15000000000003,1.19999999999999,5,4,0,0,1,0.933333333333333,-0.0666666666666667
101,"Barbastella barbastellus",47.35151,4.749339,2025-02-07,"gbif","Cool Temperate","Moist","Forest","Tablelands","Cool Temperate Moist",71,89,181,"Cool Temperate Moist Forest on Tablelands","#4759B5",575,138,14.0038461538462,69.3076923076923,4.95000000000005,6.15000000000003,1.19999999999999,4,4,0,0,1,1,0
101,"Rhinolophus ferrumequinum",49.40562,5.13523,2022-02-19,"gbif","Cool Temperate","Moist","Forest","Tablelands","Cool Temperate Moist",71,89,181,"Cool Temperate Moist Forest on Tablelands","#4759B5",303,139,14.473076923077,80.3076923076923,5.35000000000002,6.45000000000005,1.10000000000002,5,5,0,0,0.714285714285714,0.785714285714286,0.0714285714285714
101,"Rhinolophus ferrumequinum",45.01016,2.04802,2022-01-01,"gbif","Cool Temperate","Moist","Forest","Tablelands","Cool Temperate Moist",71,89,181,"Cool Temperate Moist Forest on Tablelands","#4759B5",617,140,14.8346153846154,115.692307692308,6.35000000000002,7.35000000000002,1,8,8,0,0,1,1,0
101,"Rhinolophus ferrumequinum",47.7935,4.66968,2022-04-15,"gbif","Cool Temperate","Moist","Forest","Tablelands","Cool Temperate Moist",71,89,181,"Cool Temperate Moist Forest on Tablelands","#4759B5",364,141,15.0192307692308,71.6923076923077,5.75000000000006,6.85000000000002,1.09999999999997,4,4,0,0,1,1,0
101,"Barbastella barbastellus",45.2625260329,5.2807794937,2024-12-25,"inat","Cool Temperate","Moist","Forest","Tablelands","Cool Temperate Moist",71,89,181,"Cool Temperate Moist Forest on Tablelands","#4759B5",610,142,14.8884615384616,83,5.55000000000001,6.85000000000002,1.30000000000001,9,9,0,0,0.857142857142857,0.928571428571429,0.0714285714285715
101,"Rhinolophus ferrumequinum",49.33126,3.89404,2022-02-18,"gbif","Cool Temperate","Moist","Forest","Tablelands","Cool Temperate Moist",71,89,181,"Cool Temperate Moist Forest on Tablelands","#4759B5",142,143,15.6192307692308,57.0769230769231,6.35000000000002,7.35000000000002,1,10,10,0,0,0,0,0
101,"Rhinolophus ferrumequinum",48.32177,5.36117,2022-01-16,"gbif","Cool Temperate","Moist","Forest","Tablelands","Cool Temperate Moist",71,89,181,"Cool Temperate Moist Forest on Tablelands","#4759B5",404,144,14.2346153846154,80.7692307692308,5.25000000000006,6.35000000000002,1.09999999999997,12,12,0,0,0.4,0.4,0
101,"Rhinolophus ferrumequinum",45.01016,2.04802,2022-01-01,"gbif","Cool Temperate","Moist","Forest","Tablelands","Cool Temperate Moist",71,89,181,"Cool Temperate Moist Forest on Tablelands","#4759B5",617,145,14.8346153846154,115.692307692308,6.35000000000002,7.35000000000002,1,8,8,0,0,1,1,0
101,"Rhinolophus ferrumequinum",45.55038,2.03875,2022-05-17,"gbif","Cool Temperate","Moist","Forest","Tablelands","Cool Temperate Moist",71,89,181,"Cool Temperate Moist Forest on Tablelands","#4759B5",850,146,13.05,116.846153846154,4.85000000000002,5.85000000000002,1,8,8,0,0,1,1,0
